Filename,Is_nonempty,Location,Heading,Ship
20171110_183737_Location-4D_Heading-East_Ship-Cruiser-2.jpg,1,4D,East,Cruiser-2
20171110_183802_Location-5A_Heading-East_Ship-Freighter.jpg,1,5A,East,Freighter
20171110_183812_Location-3D_Heading-West_Ship-Fishing-1.jpg,1,3D,West,Fishing-1
20171110_183821_Location-7C_Heading-West_Ship-Cruiser-2.jpg,1,7C,West,Cruiser-2
20171110_183830_Location-6D_Heading-West_Ship-Cruiser-1.jpg,1,6D,West,Cruiser-1
20171110_183900_Location-7C_Heading-East_Ship-Fishing-2.jpg,1,7C,East,Fishing-2
20171110_183910_Location-4A_Heading-West_Ship-Cruiser-1.jpg,1,4A,West,Cruiser-1
20171110_183920_Location-1C_Heading-West_Ship-Cruiser-3.jpg,1,1C,West,Cruiser-3
20171110_183931_Empty.jpg,0,,,
20171110_183944_Location-4D_Heading-East_Ship-Cruiser-3.jpg,1,4D,East,Cruiser-3
20171110_184003_Location-3B_Heading-West_Ship-Fishing-2.jpg,1,3B,West,Fishing-2
20171110_184058_Empty.jpg,0,,,
20171110_184112_Location-3A_Heading-West_Ship-Cruiser-1.jpg,1,3A,West,Cruiser-1
20171110_184125_Location-3C_Heading-West_Ship-Freighter.jpg,1,3C,West,Freighter
20171110_184134_Empty.jpg,0,,,
20171110_184202_Location-4C_Heading-East_Ship-Fishing-1.jpg,1,4C,East,Fishing-1
20171110_184216_Location-4C_Heading-East_Ship-Fishing-2.jpg,1,4C,East,Fishing-2
20171110_184232_Location-6C_Heading-East_Ship-Fishing-1.jpg,1,6C,East,Fishing-1
20171110_184241_Location-7D_Heading-West_Ship-Fishing-1.jpg,1,7D,West,Fishing-1
20171110_184255_Empty.jpg,0,,,
20171110_184307_Location-6B_Heading-East_Ship-Cruiser-1.jpg,1,6B,East,Cruiser-1
20171110_184319_Location-2C_Heading-West_Ship-Cruiser-1.jpg,1,2C,West,Cruiser-1
20171110_184329_Location-1B_Heading-West_Ship-Cruiser-2.jpg,1,1B,West,Cruiser-2
20171110_184338_Empty.jpg,0,,,
20171110_184432_Location-7B_Heading-East_Ship-Freighter.jpg,1,7B,East,Freighter
20171110_184446_Location-4D_Heading-West_Ship-Freighter.jpg,1,4D,West,Freighter
20171110_184453_Location-1D_Heading-West_Ship-Cruiser-1.jpg,1,1D,West,Cruiser-1
20171110_184534_Location-5C_Heading-East_Ship-Freighter.jpg,1,5C,East,Freighter
20171110_184545_Location-6B_Heading-East_Ship-Cruiser-1.jpg,1,6B,East,Cruiser-1
20171110_184555_Location-5B_Heading-West_Ship-Fishing-1.jpg,1,5B,West,Fishing-1
20171110_184609_Location-7A_Heading-East_Ship-Freighter.jpg,1,7A,East,Freighter
20171110_184617_Location-3D_Heading-West_Ship-Freighter.jpg,1,3D,West,Freighter
20171110_184625_Empty.jpg,0,,,
20171110_184639_Location-1D_Heading-West_Ship-Freighter.jpg,1,1D,West,Freighter
20171110_184649_Location-3D_Heading-East_Ship-Cruiser-3.jpg,1,3D,East,Cruiser-3
20171110_184720_Location-5C_Heading-West_Ship-Fishing-1.jpg,1,5C,West,Fishing-1
20171110_184729_Empty.jpg,0,,,
20171110_184739_Location-7C_Heading-East_Ship-Fishing-2.jpg,1,7C,East,Fishing-2
20171110_184753_Location-7A_Heading-East_Ship-Cruiser-1.jpg,1,7A,East,Cruiser-1
20171110_184806_Location-3C_Heading-East_Ship-Freighter.jpg,1,3C,East,Freighter
20171110_184816_Location-7B_Heading-West_Ship-Cruiser-3.jpg,1,7B,West,Cruiser-3
20171110_184827_Empty.jpg,0,,,
20171110_184832_Location-4A_Heading-West_Ship-Cruiser-3.jpg,1,4A,West,Cruiser-3
20171110_184842_Location-2C_Heading-East_Ship-Cruiser-1.jpg,1,2C,East,Cruiser-1
20171110_184852_Location-1C_Heading-East_Ship-Cruiser-1.jpg,1,1C,East,Cruiser-1
20171110_184858_Location-7C_Heading-East_Ship-Fishing-1.jpg,1,7C,East,Fishing-1
20171110_184925_Location-7A_Heading-West_Ship-Fishing-1.jpg,1,7A,West,Fishing-1
20171110_185000_Location-6A_Heading-East_Ship-Freighter.jpg,1,6A,East,Freighter
20171110_185013_Location-7D_Heading-West_Ship-Cruiser-1.jpg,1,7D,West,Cruiser-1
20171110_185022_Empty.jpg,0,,,
20171110_185038_Location-3A_Heading-East_Ship-Fishing-1.jpg,1,3A,East,Fishing-1
20171110_185048_Location-6C_Heading-West_Ship-Freighter.jpg,1,6C,West,Freighter
20171110_185059_Location-1D_Heading-East_Ship-Freighter.jpg,1,1D,East,Freighter
20171110_185109_Location-5B_Heading-West_Ship-Fishing-2.jpg,1,5B,West,Fishing-2
20171110_185118_Empty.jpg,0,,,
20171110_185143_Location-5A_Heading-East_Ship-Cruiser-2.jpg,1,5A,East,Cruiser-2
20171110_185225_Location-4A_Heading-West_Ship-Cruiser-3.jpg,1,4A,West,Cruiser-3
20171110_185250_Location-6D_Heading-East_Ship-Fishing-1.jpg,1,6D,East,Fishing-1
20171110_185312_Location-2D_Heading-West_Ship-Cruiser-3.jpg,1,2D,West,Cruiser-3
20171110_185321_Empty.jpg,0,,,
20171110_185351_Location-3C_Heading-West_Ship-Fishing-1.jpg,1,3C,West,Fishing-1
20171110_185401_Location-2A_Heading-East_Ship-Fishing-1.jpg,1,2A,East,Fishing-1
20171110_185409_Empty.jpg,0,,,
20171110_185442_Empty.jpg,0,,,
20171110_185447_Location-5C_Heading-West_Ship-Cruiser-3.jpg,1,5C,West,Cruiser-3
20171110_185456_Location-2B_Heading-West_Ship-Fishing-2.jpg,1,2B,West,Fishing-2
20171110_185504_Location-2A_Heading-East_Ship-Fishing-1.jpg,1,2A,East,Fishing-1
20171110_185612_Location-1B_Heading-West_Ship-Fishing-1.jpg,1,1B,West,Fishing-1
20171110_185623_Location-2D_Heading-East_Ship-Cruiser-3.jpg,1,2D,East,Cruiser-3
20171110_185635_Location-1B_Heading-West_Ship-Cruiser-2.jpg,1,1B,West,Cruiser-2
20171110_185725_Location-1A_Heading-West_Ship-Cruiser-2.jpg,1,1A,West,Cruiser-2
20171110_185730_Location-4B_Heading-East_Ship-Cruiser-3.jpg,1,4B,East,Cruiser-3
20171110_185750_Empty.jpg,0,,,
20171110_185758_Location-7B_Heading-East_Ship-Cruiser-1.jpg,1,7B,East,Cruiser-1
20171110_185810_Location-7A_Heading-West_Ship-Fishing-2.jpg,1,7A,West,Fishing-2
20171110_185820_Location-3B_Heading-East_Ship-Freighter.jpg,1,3B,East,Freighter
20171110_185833_Location-6C_Heading-West_Ship-Freighter.jpg,1,6C,West,Freighter
20171110_185845_Location-2C_Heading-East_Ship-Cruiser-3.jpg,1,2C,East,Cruiser-3
20171110_185857_Location-6D_Heading-West_Ship-Freighter.jpg,1,6D,West,Freighter
20171110_185907_Location-7B_Heading-East_Ship-Cruiser-2.jpg,1,7B,East,Cruiser-2
20171110_185920_Empty.jpg,0,,,
20171110_190002_Location-4B_Heading-East_Ship-Freighter.jpg,1,4B,East,Freighter
20171110_190017_Empty.jpg,0,,,
20171110_190022_Location-3C_Heading-West_Ship-Freighter.jpg,1,3C,West,Freighter
20171110_190031_Location-1D_Heading-East_Ship-Fishing-2.jpg,1,1D,East,Fishing-2
20171110_190048_Location-2A_Heading-East_Ship-Fishing-2.jpg,1,2A,East,Fishing-2
20171110_190059_Location-5B_Heading-East_Ship-Cruiser-2.jpg,1,5B,East,Cruiser-2
20171110_190113_Location-4D_Heading-East_Ship-Fishing-1.jpg,1,4D,East,Fishing-1
20171110_190122_Location-1B_Heading-West_Ship-Cruiser-3.jpg,1,1B,West,Cruiser-3
20171110_190136_Empty.jpg,0,,,
20171110_190146_Location-1D_Heading-West_Ship-Fishing-1.jpg,1,1D,West,Fishing-1
20171110_190202_Location-3D_Heading-West_Ship-Cruiser-1.jpg,1,3D,West,Cruiser-1
20171110_190224_Location-2B_Heading-West_Ship-Cruiser-3.jpg,1,2B,West,Cruiser-3
20171110_190235_Location-2B_Heading-East_Ship-Cruiser-2.jpg,1,2B,East,Cruiser-2
20171110_190245_Location-1D_Heading-West_Ship-Fishing-2.jpg,1,1D,West,Fishing-2
20171110_190300_Location-4C_Heading-East_Ship-Fishing-2.jpg,1,4C,East,Fishing-2
20171110_190308_Location-2B_Heading-East_Ship-Cruiser-2.jpg,1,2B,East,Cruiser-2
20171110_190321_Empty.jpg,0,,,
20171110_190327_Location-6C_Heading-East_Ship-Freighter.jpg,1,6C,East,Freighter
20171110_190336_Location-5B_Heading-East_Ship-Cruiser-1.jpg,1,5B,East,Cruiser-1
20171110_190353_Location-6C_Heading-West_Ship-Cruiser-1.jpg,1,6C,West,Cruiser-1
20171110_190401_Location-7D_Heading-East_Ship-Fishing-2.jpg,1,7D,East,Fishing-2
20171110_190416_Empty.jpg,0,,,
20171110_190424_Location-3C_Heading-West_Ship-Fishing-1.jpg,1,3C,West,Fishing-1
20171110_190439_Location-1A_Heading-East_Ship-Cruiser-1.jpg,1,1A,East,Cruiser-1
20171110_190447_Empty.jpg,0,,,
20171110_190452_Location-4D_Heading-West_Ship-Freighter.jpg,1,4D,West,Freighter
20171110_190500_Location-5A_Heading-East_Ship-Cruiser-2.jpg,1,5A,East,Cruiser-2
20171110_190512_Location-2A_Heading-East_Ship-Cruiser-1.jpg,1,2A,East,Cruiser-1
20171110_190535_Location-3C_Heading-West_Ship-Cruiser-3.jpg,1,3C,West,Cruiser-3
20171110_190546_Location-3B_Heading-West_Ship-Freighter.jpg,1,3B,West,Freighter
20171110_190554_Location-2D_Heading-East_Ship-Cruiser-3.jpg,1,2D,East,Cruiser-3
20171110_190602_Location-3D_Heading-West_Ship-Cruiser-3.jpg,1,3D,West,Cruiser-3
20171110_190608_Location-1A_Heading-West_Ship-Fishing-2.jpg,1,1A,West,Fishing-2
20171110_190619_Location-1B_Heading-East_Ship-Freighter.jpg,1,1B,East,Freighter
20171110_190640_Location-5A_Heading-East_Ship-Freighter.jpg,1,5A,East,Freighter
20171110_190648_Location-7A_Heading-East_Ship-Freighter.jpg,1,7A,East,Freighter
20171110_190701_Location-7B_Heading-West_Ship-Cruiser-1.jpg,1,7B,West,Cruiser-1
20171110_190715_Empty.jpg,0,,,
20171110_190732_Location-4A_Heading-East_Ship-Cruiser-2.jpg,1,4A,East,Cruiser-2
20171110_190747_Location-2D_Heading-West_Ship-Cruiser-2.jpg,1,2D,West,Cruiser-2
20171110_190753_Location-6B_Heading-East_Ship-Cruiser-1.jpg,1,6B,East,Cruiser-1
20171110_190804_Empty.jpg,0,,,
20171110_190818_Location-3B_Heading-East_Ship-Cruiser-2.jpg,1,3B,East,Cruiser-2
20171110_190828_Location-7B_Heading-West_Ship-Fishing-2.jpg,1,7B,West,Fishing-2
20171110_190837_Location-4B_Heading-East_Ship-Fishing-2.jpg,1,4B,East,Fishing-2
20171110_190850_Location-2C_Heading-East_Ship-Fishing-1.jpg,1,2C,East,Fishing-1
20171110_190859_Location-2D_Heading-East_Ship-Fishing-2.jpg,1,2D,East,Fishing-2
20171110_190906_Location-4B_Heading-East_Ship-Cruiser-2.jpg,1,4B,East,Cruiser-2
20171110_190917_Location-5B_Heading-East_Ship-Cruiser-2.jpg,1,5B,East,Cruiser-2
20171110_190929_Location-3B_Heading-West_Ship-Cruiser-2.jpg,1,3B,West,Cruiser-2
20171110_190940_Location-2B_Heading-West_Ship-Fishing-1.jpg,1,2B,West,Fishing-1
20171110_191002_Location-5D_Heading-East_Ship-Fishing-1.jpg,1,5D,East,Fishing-1
20171110_191011_Location-2B_Heading-East_Ship-Freighter.jpg,1,2B,East,Freighter
20171110_191020_Empty.jpg,0,,,
20171110_191044_Location-5C_Heading-West_Ship-Cruiser-1.jpg,1,5C,West,Cruiser-1
20171110_191053_Location-6C_Heading-West_Ship-Cruiser-1.jpg,1,6C,West,Cruiser-1
20171110_191121_Location-1D_Heading-East_Ship-Cruiser-1.jpg,1,1D,East,Cruiser-1
20171110_191130_Location-5B_Heading-East_Ship-Cruiser-2.jpg,1,5B,East,Cruiser-2
20171110_191141_Location-5C_Heading-East_Ship-Cruiser-2.jpg,1,5C,East,Cruiser-2
20171110_191158_Location-5C_Heading-West_Ship-Cruiser-1.jpg,1,5C,West,Cruiser-1
20171110_191207_Location-2B_Heading-East_Ship-Fishing-2.jpg,1,2B,East,Fishing-2
20171110_191216_Location-1D_Heading-West_Ship-Cruiser-2.jpg,1,1D,West,Cruiser-2
20171110_191226_Empty.jpg,0,,,
20171110_191240_Empty.jpg,0,,,
20171110_191246_Location-6C_Heading-East_Ship-Freighter.jpg,1,6C,East,Freighter
20171110_191308_Location-3A_Heading-East_Ship-Fishing-2.jpg,1,3A,East,Fishing-2
20171110_191320_Location-5B_Heading-West_Ship-Cruiser-1.jpg,1,5B,West,Cruiser-1
20171110_191330_Location-4A_Heading-East_Ship-Cruiser-3.jpg,1,4A,East,Cruiser-3
20171110_191339_Location-5B_Heading-West_Ship-Fishing-1.jpg,1,5B,West,Fishing-1
20171110_191348_Location-3A_Heading-West_Ship-Cruiser-2.jpg,1,3A,West,Cruiser-2
20171110_191355_Location-5A_Heading-East_Ship-Cruiser-3.jpg,1,5A,East,Cruiser-3
20171110_191407_Location-1C_Heading-East_Ship-Cruiser-1.jpg,1,1C,East,Cruiser-1
20171110_191417_Location-6D_Heading-East_Ship-Fishing-1.jpg,1,6D,East,Fishing-1
20171110_191457_Location-2C_Heading-West_Ship-Cruiser-1.jpg,1,2C,West,Cruiser-1
20171111_221337_Location-6D_Heading-West_Ship-Cruiser-3.jpg,1,6D,West,Cruiser-3
20171111_221413_Empty.jpg,0,,,
20171114_235212_Location-5D_Heading-East_Ship-Cruiser-1.jpg,1,5D,East,Cruiser-1
20171114_235232_Location-3B_Heading-East_Ship-Fishing-1.jpg,1,3B,East,Fishing-1
20171114_235243_Location-2A_Heading-East_Ship-Cruiser-3.jpg,1,2A,East,Cruiser-3
20171114_235256_Location-5D_Heading-East_Ship-Fishing-2.jpg,1,5D,East,Fishing-2
20171114_235318_Location-3D_Heading-West_Ship-Freighter.jpg,1,3D,West,Freighter
20171114_235333_Location-6C_Heading-East_Ship-Fishing-1.jpg,1,6C,East,Fishing-1
20171114_235349_Location-7C_Heading-East_Ship-Cruiser-2.jpg,1,7C,East,Cruiser-2
20171114_235410_Location-1A_Heading-East_Ship-Freighter.jpg,1,1A,East,Freighter
20171114_235422_Location-2D_Heading-West_Ship-Cruiser-1.jpg,1,2D,West,Cruiser-1
20171114_235503_Location-3A_Heading-West_Ship-Fishing-1.jpg,1,3A,West,Fishing-1
20171114_235518_Location-4B_Heading-West_Ship-Cruiser-3.jpg,1,4B,West,Cruiser-3
20171114_235549_Location-4B_Heading-East_Ship-Freighter.jpg,1,4B,East,Freighter
20171114_235604_Location-1C_Heading-West_Ship-Fishing-2.jpg,1,1C,West,Fishing-2
20171114_235615_Location-6B_Heading-East_Ship-Cruiser-1.jpg,1,6B,East,Cruiser-1
20171114_235634_Location-2C_Heading-West_Ship-Fishing-2.jpg,1,2C,West,Fishing-2
20171114_235658_Location-4D_Heading-West_Ship-Fishing-2.jpg,1,4D,West,Fishing-2
20171114_235727_Location-1B_Heading-West_Ship-Cruiser-2.jpg,1,1B,West,Cruiser-2
20171114_235744_Location-5B_Heading-East_Ship-Cruiser-1.jpg,1,5B,East,Cruiser-1
20171114_235756_Location-7B_Heading-East_Ship-Cruiser-1.jpg,1,7B,East,Cruiser-1
20171114_235811_Location-2B_Heading-East_Ship-Cruiser-2.jpg,1,2B,East,Cruiser-2
20171114_235826_Empty.jpg,0,,,
20171115_000003_Location-5D_Heading-West_Ship-Cruiser-2.jpg,1,5D,West,Cruiser-2
20171115_000059_Location-3C_Heading-West_Ship-Fishing-2.jpg,1,3C,West,Fishing-2
20171115_000113_Location-1B_Heading-East_Ship-Cruiser-1.jpg,1,1B,East,Cruiser-1
20171115_000139_Location-4A_Heading-West_Ship-Freighter.jpg,1,4A,West,Freighter
20171115_000151_Empty.jpg,0,,,
20171115_000158_Location-1C_Heading-East_Ship-Fishing-1.jpg,1,1C,East,Fishing-1
20171115_000910_Empty.jpg,0,,,
20171115_000922_Empty.jpg,0,,,
20171115_000941_Location-1B_Heading-West_Ship-Freighter.jpg,1,1B,West,Freighter
20171115_000953_Location-3A_Heading-East_Ship-Cruiser-2.jpg,1,3A,East,Cruiser-2
20171115_001013_Empty.jpg,0,,,
20171115_183631_Location-2C_Heading-East_Ship-Cruiser-1.jpg,1,2C,East,Cruiser-1
20171115_183659_Empty.jpg,0,,,
20171115_183705_Location-6A_Heading-West_Ship-Cruiser-1.jpg,1,6A,West,Cruiser-1
20171115_183717_Location-5A_Heading-West_Ship-Cruiser-3.jpg,1,5A,West,Cruiser-3
20171115_183730_Location-6C_Heading-East_Ship-Fishing-1.jpg,1,6C,East,Fishing-1
20171115_183743_Location-3D_Heading-East_Ship-Cruiser-3.jpg,1,3D,East,Cruiser-3
20171115_183853_Location-3B_Heading-East_Ship-Cruiser-2.jpg,1,3B,East,Cruiser-2
20171115_183913_Location-3A_Heading-West_Ship-Fishing-1.jpg,1,3A,West,Fishing-1
20171115_183921_Empty.jpg,0,,,
20171115_184002_Location-4D_Heading-West_Ship-Freighter.jpg,1,4D,West,Freighter
20171115_184024_Location-4B_Heading-East_Ship-Freighter.jpg,1,4B,East,Freighter
20171115_184036_Location-6C_Heading-West_Ship-Cruiser-2.jpg,1,6C,West,Cruiser-2
20171115_184046_Empty.jpg,0,,,
20171115_184102_Empty.jpg,0,,,
20171115_184316_Location-4C_Heading-West_Ship-Fishing-1.jpg,1,4C,West,Fishing-1
20171115_184432_Location-3D_Heading-West_Ship-Cruiser-3.jpg,1,3D,West,Cruiser-3
20171115_184449_Empty.jpg,0,,,
20171115_184506_Location-1D_Heading-West_Ship-Cruiser-1.jpg,1,1D,West,Cruiser-1
20171115_184519_Location-3C_Heading-East_Ship-Cruiser-2.jpg,1,3C,East,Cruiser-2
20171115_184533_Location-7A_Heading-East_Ship-Cruiser-1.jpg,1,7A,East,Cruiser-1
20171115_184547_Location-7C_Heading-East_Ship-Fishing-2.jpg,1,7C,East,Fishing-2
20171115_184604_Location-4D_Heading-East_Ship-Fishing-2.jpg,1,4D,East,Fishing-2
20171115_184615_Location-2A_Heading-East_Ship-Cruiser-1.jpg,1,2A,East,Cruiser-1
20171115_184631_Location-2B_Heading-West_Ship-Cruiser-1.jpg,1,2B,West,Cruiser-1
20171115_184640_Location-3C_Heading-East_Ship-Fishing-1.jpg,1,3C,East,Fishing-1
20171115_184744_Location-5D_Heading-West_Ship-Fishing-1.jpg,1,5D,West,Fishing-1
20171115_184755_Location-1A_Heading-East_Ship-Cruiser-2.jpg,1,1A,East,Cruiser-2
20171115_184810_Empty.jpg,0,,,
20171115_184835_Location-5A_Heading-East_Ship-Fishing-1.jpg,1,5A,East,Fishing-1
20171115_184848_Location-4C_Heading-East_Ship-Freighter.jpg,1,4C,East,Freighter
20171115_184914_Location-1B_Heading-East_Ship-Fishing-2.jpg,1,1B,East,Fishing-2
20171115_184934_Location-1D_Heading-East_Ship-Cruiser-3.jpg,1,1D,East,Cruiser-3
20171115_184947_Location-5A_Heading-East_Ship-Cruiser-1.jpg,1,5A,East,Cruiser-1
20171115_185005_Empty.jpg,0,,,
20171115_185049_Location-1A_Heading-East_Ship-Cruiser-2.jpg,1,1A,East,Cruiser-2
20171115_185105_Location-2D_Heading-West_Ship-Cruiser-1.jpg,1,2D,West,Cruiser-1
20171115_185144_Location-6B_Heading-West_Ship-Fishing-2.jpg,1,6B,West,Fishing-2
20171115_185158_Location-4B_Heading-East_Ship-Cruiser-3.jpg,1,4B,East,Cruiser-3
20171115_185221_Empty.jpg,0,,,
20171115_185237_Empty.jpg,0,,,
20171115_185301_Location-6D_Heading-East_Ship-Freighter.jpg,1,6D,East,Freighter
20171115_185315_Location-6A_Heading-West_Ship-Cruiser-3.jpg,1,6A,West,Cruiser-3
20171115_185325_Location-5A_Heading-East_Ship-Freighter.jpg,1,5A,East,Freighter
20171115_185342_Location-4D_Heading-West_Ship-Cruiser-2.jpg,1,4D,West,Cruiser-2
20171115_185356_Location-2A_Heading-East_Ship-Cruiser-1.jpg,1,2A,East,Cruiser-1
20171115_185414_Location-2A_Heading-East_Ship-Fishing-1.jpg,1,2A,East,Fishing-1
20171115_185434_Location-3B_Heading-East_Ship-Fishing-2.jpg,1,3B,East,Fishing-2
20171115_185450_Location-5D_Heading-East_Ship-Fishing-2.jpg,1,5D,East,Fishing-2
20171115_185457_Location-1B_Heading-East_Ship-Cruiser-2.jpg,1,1B,East,Cruiser-2
20171115_185516_Location-1B_Heading-East_Ship-Freighter.jpg,1,1B,East,Freighter
20171115_185532_Location-1B_Heading-East_Ship-Freighter.jpg,1,1B,East,Freighter
20171115_185611_Location-2C_Heading-West_Ship-Fishing-2.jpg,1,2C,West,Fishing-2
20171115_185630_Location-7D_Heading-East_Ship-Cruiser-1.jpg,1,7D,East,Cruiser-1
20171115_185646_Location-5A_Heading-East_Ship-Cruiser-3.jpg,1,5A,East,Cruiser-3
20171115_185657_Location-2C_Heading-West_Ship-Cruiser-3.jpg,1,2C,West,Cruiser-3
20171115_185705_Location-1C_Heading-West_Ship-Fishing-1.jpg,1,1C,West,Fishing-1
20171115_185733_Location-4A_Heading-East_Ship-Freighter.jpg,1,4A,East,Freighter
20171115_185744_Location-5C_Heading-East_Ship-Cruiser-3.jpg,1,5C,East,Cruiser-3
20171115_185826_Empty.jpg,0,,,
20171115_185849_Location-4A_Heading-West_Ship-Cruiser-3.jpg,1,4A,West,Cruiser-3
20171115_185908_Empty.jpg,0,,,
20171115_190054_Location-1B_Heading-East_Ship-Cruiser-3.jpg,1,1B,East,Cruiser-3
20171115_190116_Location-4C_Heading-West_Ship-Fishing-1.jpg,1,4C,West,Fishing-1
20171115_190129_Location-7D_Heading-East_Ship-Fishing-2.jpg,1,7D,East,Fishing-2
20171115_190202_Location-4C_Heading-East_Ship-Cruiser-1.jpg,1,4C,East,Cruiser-1
20171115_190216_Empty.jpg,0,,,
20171115_190245_Empty.jpg,0,,,
20171115_190258_Empty.jpg,0,,,
20171115_190315_Location-7C_Heading-West_Ship-Fishing-1.jpg,1,7C,West,Fishing-1
20171115_190328_Empty.jpg,0,,,
20171115_190345_Location-7D_Heading-East_Ship-Freighter.jpg,1,7D,East,Freighter
20171115_190356_Empty.jpg,0,,,
20171115_190405_Location-2D_Heading-East_Ship-Cruiser-3.jpg,1,2D,East,Cruiser-3
20171115_190430_Empty.jpg,0,,,
20171115_190440_Location-7D_Heading-West_Ship-Freighter.jpg,1,7D,West,Freighter
20171115_190507_Empty.jpg,0,,,
20171115_190530_Empty.jpg,0,,,
20171115_190545_Empty.jpg,0,,,
20171115_190554_Location-4A_Heading-East_Ship-Cruiser-3.jpg,1,4A,East,Cruiser-3
20171115_190603_Location-5D_Heading-East_Ship-Cruiser-2.jpg,1,5D,East,Cruiser-2
20171115_190615_Location-4D_Heading-East_Ship-Cruiser-1.jpg,1,4D,East,Cruiser-1
20171115_190631_Empty.jpg,0,,,
20171115_190655_Location-4C_Heading-East_Ship-Fishing-2.jpg,1,4C,East,Fishing-2
20171115_190718_Location-2B_Heading-East_Ship-Cruiser-2.jpg,1,2B,East,Cruiser-2
20171115_190729_Location-3A_Heading-West_Ship-Cruiser-3.jpg,1,3A,West,Cruiser-3
20171115_190751_Location-1D_Heading-West_Ship-Cruiser-2.jpg,1,1D,West,Cruiser-2
20171115_190802_Empty.jpg,0,,,
20171115_190828_Empty.jpg,0,,,
20171115_190848_Location-1C_Heading-West_Ship-Fishing-1.jpg,1,1C,West,Fishing-1
20171115_190856_Empty.jpg,0,,,
20171115_190910_Location-7B_Heading-West_Ship-Cruiser-2.jpg,1,7B,West,Cruiser-2
20171115_190927_Empty.jpg,0,,,
20171115_190953_Empty.jpg,0,,,
20171115_191001_Location-7B_Heading-East_Ship-Cruiser-2.jpg,1,7B,East,Cruiser-2
20171115_191015_Location-5D_Heading-West_Ship-Fishing-2.jpg,1,5D,West,Fishing-2
20171115_191108_Empty.jpg,0,,,
20171115_191122_Location-3B_Heading-East_Ship-Cruiser-2.jpg,1,3B,East,Cruiser-2
20171115_191139_Location-6C_Heading-East_Ship-Cruiser-2.jpg,1,6C,East,Cruiser-2
20171115_191147_Location-6D_Heading-East_Ship-Cruiser-1.jpg,1,6D,East,Cruiser-1
20171115_191201_Location-3D_Heading-West_Ship-Freighter.jpg,1,3D,West,Freighter
20171115_191213_Location-1C_Heading-East_Ship-Cruiser-2.jpg,1,1C,East,Cruiser-2
20171115_191238_Location-3D_Heading-West_Ship-Cruiser-1.jpg,1,3D,West,Cruiser-1
20171115_191311_Empty.jpg,0,,,
20171115_191332_Empty.jpg,0,,,
20171115_191339_Location-1D_Heading-West_Ship-Freighter.jpg,1,1D,West,Freighter
20171115_191405_Location-1C_Heading-West_Ship-Cruiser-3.jpg,1,1C,West,Cruiser-3
20171121_104055_Empty.jpg,0,,,
20171121_104100_Location-3B_Heading-East_Ship-Freighter.jpg,1,3B,East,Freighter
20171121_104138_Location-3C_Heading-West_Ship-Cruiser-2.jpg,1,3C,West,Cruiser-2
20171122_152052_Location-2C_Heading-West_Ship-Cruiser-3.jpg,1,2C,West,Cruiser-3
20171122_152104_Empty.jpg,0,,,
20171122_152131_Location-6C_Heading-West_Ship-Cruiser-3.jpg,1,6C,West,Cruiser-3
20171122_152303_Location-3C_Heading-West_Ship-Cruiser-1.jpg,1,3C,West,Cruiser-1
20171122_152312_Location-4B_Heading-East_Ship-Freighter.jpg,1,4B,East,Freighter
20171122_152331_Location-3A_Heading-West_Ship-Freighter.jpg,1,3A,West,Freighter
20171122_152340_Empty.jpg,0,,,
20171122_152351_Location-2A_Heading-East_Ship-Cruiser-3.jpg,1,2A,East,Cruiser-3
20171122_152410_Location-5C_Heading-East_Ship-Cruiser-3.jpg,1,5C,East,Cruiser-3
20171122_152421_Location-6C_Heading-West_Ship-Fishing-1.jpg,1,6C,West,Fishing-1
20171122_152431_Empty.jpg,0,,,
20171122_152449_Empty.jpg,0,,,
20171122_152505_Empty.jpg,0,,,
20171122_152513_Empty.jpg,0,,,
20171122_152518_Empty.jpg,0,,,
20171122_152523_Location-1D_Heading-West_Ship-Cruiser-2.jpg,1,1D,West,Cruiser-2
20171122_152532_Empty.jpg,0,,,
20171122_152537_Location-7D_Heading-West_Ship-Fishing-2.jpg,1,7D,West,Fishing-2
20171122_152550_Location-3C_Heading-West_Ship-Cruiser-3.jpg,1,3C,West,Cruiser-3
20171122_152600_Location-5B_Heading-West_Ship-Cruiser-1.jpg,1,5B,West,Cruiser-1
20171122_152607_Location-7D_Heading-East_Ship-Freighter.jpg,1,7D,East,Freighter
20171122_152615_Location-1A_Heading-West_Ship-Fishing-1.jpg,1,1A,West,Fishing-1
20171122_152632_Location-1D_Heading-West_Ship-Fishing-2.jpg,1,1D,West,Fishing-2
20171122_152640_Location-2C_Heading-East_Ship-Freighter.jpg,1,2C,East,Freighter
20171122_152655_Location-1B_Heading-West_Ship-Fishing-2.jpg,1,1B,West,Fishing-2
20171122_152712_Location-3A_Heading-East_Ship-Fishing-1.jpg,1,3A,East,Fishing-1
20171122_152726_Location-5D_Heading-West_Ship-Fishing-1.jpg,1,5D,West,Fishing-1
20171122_152814_Empty.jpg,0,,,
20171122_152824_Empty.jpg,0,,,
20171122_152831_Location-6B_Heading-East_Ship-Cruiser-1.jpg,1,6B,East,Cruiser-1
20171122_152858_Location-6C_Heading-West_Ship-Freighter.jpg,1,6C,West,Freighter
20171122_152919_Location-5A_Heading-East_Ship-Freighter.jpg,1,5A,East,Freighter
20171122_152929_Location-6A_Heading-East_Ship-Cruiser-2.jpg,1,6A,East,Cruiser-2
